Date,Symbol,Company Name,Industry,Future_Return_30D,Future_Return_30D_Rank,Top_Quartile_Outperformer_30D,Return_20D_Rank,Return_60D_Rank,Volatility_20D_Rank,Momentum_20D_Rank,RSI_14_Rank,Return_20D_vs_Market,Return_20D_vs_Industry,Volatility_20D_vs_Market,Volatility_20D_vs_Industry,Final_Ranker_Score,Final_Ranker_Score_Rank,Momentum_Score,Low_Volatility_Score,RSI_Balanced_Score,Final_Conservative_Score,Final_Balanced_Score,Final_Aggressive_Score,Profile_Rank,Investor_Profile,Allocation,Explanation
2020-01-02,BRITANNIA,Britannia Industries Ltd.,CONSUMER GOODS,0.027313814108862244,0.6938775510204082,0,0.3469387755102041,0.4489795918367347,0.02040816326530612,0.3469387755102041,0.16326530612244897,-0.013254852576853687,0.003302070772654801,-0.008820542513492517,-0.0031813110998465347,0.4636643544835294,0.9387755102040817,0.3979591836734694,0.9795918367346939,0.5132653061224489,0.9591836734693877,0.9510204081632653,0.9387755102040817,1.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the CONSUMER GOODS sector."
2020-01-02,HDFCBANK,HDFC Bank Ltd.,FINANCIAL SERVICES,-0.029337478142607343,0.42857142857142855,0,0.5714285714285714,0.46938775510204084,0.10204081632653061,0.5714285714285714,0.3469387755102041,0.013427140277763011,0.0006964321656892786,-0.0075948190880255765,-0.0039335769952762315,-0.29251539501499313,0.7551020408163265,0.5204081632653061,0.8979591836734694,0.6969387755102041,0.8265306122448979,0.7979591836734693,0.7551020408163265,8.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-02,NESTLEIND,Nestle India Ltd.,CONSUMER GOODS,0.10647788259495505,0.8979591836734694,1,0.6122448979591837,0.5714285714285714,0.42857142857142855,0.6122448979591837,0.5102040816326531,0.014958643691073331,0.03151556704058182,-0.0032283500991248833,0.0024108813145210985,0.6629341459009355,1.0,0.5918367346938775,0.5714285714285714,0.860204081632653,0.7857142857142857,0.8714285714285713,1.0,5.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; moderate volatility profile; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the CONSUMER GOODS sector."
2020-01-02,KOTAKBANK,Kotak Mahindra Bank Ltd.,FINANCIAL SERVICES,0.025934013340911166,0.673469387755102,0,0.46938775510204084,0.42857142857142855,0.22448979591836735,0.46938775510204084,0.061224489795918366,-0.0023221261031803053,-0.015052834215254038,-0.005525219479043169,-0.0018639773862938244,-0.1637259965168864,0.8571428571428571,0.4489795918367347,0.7755102040816326,0.4112244897959183,0.8163265306122449,0.8326530612244898,0.8571428571428571,7.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-02,ASIANPAINT,Asian Paints Ltd.,CONSUMER GOODS,0.05754893474436651,0.7755102040816326,1,0.7346938775510204,0.3673469387755102,0.14285714285714285,0.7346938775510204,0.42857142857142855,0.026278187126696356,0.04283511047620484,-0.0075390331109473135,-0.0018998016973013317,-0.30191061130167446,0.7346938775510204,0.5510204081632654,0.8571428571428572,0.7785714285714285,0.7959183673469388,0.7714285714285714,0.7346938775510204,9.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; moderate positive momentum; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the CONSUMER GOODS sector."
2020-01-02,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILE,0.008106376161486795,0.6326530612244898,0,0.061224489795918366,0.5306122448979592,0.08163265306122448,0.061224489795918366,0.02040816326530612,-0.05464783166525913,-0.06867751313646937,-0.007758538985047102,-0.0070235603652207025,-0.19527189291218683,0.8163265306122449,0.29591836734693877,0.9183673469387755,0.3704081632653061,0.8673469387755102,0.846938775510204,0.8163265306122449,6.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the AUTOMOBILE sector."
2020-01-02,WIPRO,Wipro Ltd.,IT,-0.015505436971405606,0.5102040816326531,0,0.5306122448979592,0.3877551020408163,0.1836734693877551,0.5306122448979592,0.4897959183673469,0.010569953877766575,0.101409005634819,-0.006271963475103937,-0.022559493426745625,-0.30663216136766747,0.7142857142857143,0.45918367346938777,0.8163265306122449,0.8397959183673469,0.7653061224489797,0.7448979591836735,0.7142857142857143,10.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the IT sector."
2020-01-02,BAJFINANCE,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.12309087269344432,0.9387755102040817,1,0.8979591836734694,0.5102040816326531,0.16326530612244897,0.8979591836734694,0.7755102040816326,0.049330434124555705,0.03659972601248197,-0.006512460159934778,-0.0028512180671854334,0.6384755955430674,0.9795918367346939,0.7040816326530612,0.8367346938775511,0.8744897959183674,0.9081632653061225,0.9367346938775509,0.9795918367346939,2.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the FINANCIAL SERVICES sector."
2020-01-02,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCIAL SERVICES,0.028009804746675693,0.7142857142857143,0,0.8367346938775511,0.6938775510204082,0.12244897959183673,0.8367346938775511,0.8775510204081632,0.038023895671852576,0.025293187559778843,-0.007583512172552854,-0.003922270079803509,0.5087451007469742,0.9591836734693877,0.7653061224489797,0.8775510204081632,0.7724489795918368,0.9183673469387754,0.9346938775510203,0.9591836734693877,3.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; strong recent momentum compared with other stocks; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-02,HINDUNILVR,Hindustan Unilever Ltd.,CONSUMER GOODS,0.16630117902014918,0.9795918367346939,1,0.04081632653061224,0.2857142857142857,0.04081632653061224,0.04081632653061224,0.04081632653061224,-0.06830236642183088,-0.05174544307232239,-0.008021463051669613,-0.00238223163802363,0.44022176028208304,0.9183673469387755,0.16326530612244897,0.9591836734693877,0.39081632653061227,0.9387755102040816,0.930612244897959,0.9183673469387755,4.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the CONSUMER GOODS sector."
2020-01-03,NESTLEIND,Nestle India Ltd.,CONSUMER GOODS,0.12461627014581733,0.8775510204081632,1,0.5714285714285714,0.46938775510204084,0.5102040816326531,0.5714285714285714,0.4489795918367347,-0.003269824444446047,0.03762742873653452,-0.0008445796153554383,0.0024766242385749586,0.6157881789573301,0.9591836734693877,0.5204081632653061,0.4897959183673469,0.7989795918367346,0.7244897959183674,0.8183673469387754,0.9591836734693877,7.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the CONSUMER GOODS sector."
2020-01-03,BAJFINANCE,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.14353336751362256,0.9183673469387755,1,0.8571428571428571,0.5102040816326531,0.1836734693877551,0.8571428571428571,0.6530612244897959,0.026225663133551312,0.026865917457411355,-0.00371078218056174,-0.0024268978942687883,0.6191379406194472,0.9795918367346939,0.6836734693877551,0.8163265306122449,0.9969387755102042,0.8979591836734694,0.930612244897959,0.9795918367346939,3.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the FINANCIAL SERVICES sector."
2020-01-03,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCIAL SERVICES,0.039734213581429145,0.7346938775510204,0,0.7755102040816326,0.673469387755102,0.12244897959183673,0.7755102040816326,0.46938775510204084,0.017883271047117476,0.01852352537097752,-0.0045374025769940336,-0.0032535182907010816,0.6429219874160528,1.0,0.7244897959183674,0.8775510204081632,0.8193877551020408,0.9387755102040816,0.963265306122449,1.0,1.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the FINANCIAL SERVICES sector."
2020-01-03,BAJAJ-AUTO,Bajaj Auto Ltd.,AUTOMOBILE,0.020946924691980895,0.673469387755102,0,0.061224489795918366,0.40816326530612246,0.08163265306122448,0.061224489795918366,0.02040816326530612,-0.07728321052109746,-0.07802898835119974,-0.005005564518322065,-0.006542756877422897,-0.2586035651042618,0.7346938775510204,0.23469387755102042,0.9183673469387755,0.3704081632653061,0.826530612244898,0.7897959183673469,0.7346938775510204,10.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; low recent volatility, supporting better risk control; belongs to the AUTOMOBILE sector."
2020-01-03,KOTAKBANK,Kotak Mahindra Bank Ltd.,FINANCIAL SERVICES,0.019733268963852524,0.6530612244897959,0,0.2857142857142857,0.42857142857142855,0.24489795918367346,0.2857142857142857,0.10204081632653061,-0.019811185295045143,-0.0191709309711851,-0.0031542029012907122,-0.0018703186149977603,-0.17002819397750926,0.8163265306122449,0.3571428571428571,0.7551020408163265,0.4520408163265306,0.7857142857142857,0.7979591836734693,0.8163265306122449,9.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-03,TECHM,Tech Mahindra Ltd.,IT,0.06824925816023741,0.8163265306122449,1,0.3469387755102041,0.5918367346938775,0.2857142857142857,0.3469387755102041,0.42857142857142855,-0.011205387902557352,-0.020212516623641985,-0.002550407382416457,-0.0007289231566533893,-0.14838375623635555,0.8367346938775511,0.4693877551020408,0.7142857142857143,0.7785714285714285,0.7755102040816326,0.8,0.8367346938775511,8.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate volatility profile; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the IT sector."
2020-01-03,BRITANNIA,Britannia Industries Ltd.,CONSUMER GOODS,0.031723048571804524,0.6938775510204082,0,0.16326530612244897,0.3469387755102041,0.02040816326530612,0.16326530612244897,0.2653061224489796,-0.038845177477956384,0.002052075703024181,-0.0071183520593918375,-0.0037971482054614406,0.48325912601661863,0.9387755102040817,0.25510204081632654,0.9795918367346939,0.6153061224489795,0.9591836734693877,0.9510204081632653,0.9387755102040817,2.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the CONSUMER GOODS sector."
2020-01-03,HDFCBANK,HDFC Bank Ltd.,FINANCIAL SERVICES,-0.021286660359507992,0.42857142857142855,0,0.4897959183673469,0.4489795918367347,0.10204081632653061,0.4897959183673469,0.30612244897959184,-0.006236032783913749,-0.005595778460053706,-0.004777212290034855,-0.003493328003741903,-0.11765385595311696,0.8571428571428571,0.4693877551020408,0.8979591836734694,0.6561224489795918,0.8775510204081632,0.8693877551020408,0.8571428571428571,6.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-03,WIPRO,Wipro Ltd.,IT,-0.02927120669056149,0.40816326530612246,0,0.6122448979591837,0.3877551020408163,0.14285714285714285,0.6122448979591837,0.673469387755102,0.005824738735445277,-0.0031823899856393556,-0.00390046680358413,-0.002078982577821062,0.14626036366156567,0.8979591836734694,0.5,0.8571428571428572,0.976530612244898,0.8775510204081634,0.8857142857142857,0.8979591836734694,5.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the IT sector."
2020-01-03,HINDUNILVR,Hindustan Unilever Ltd.,CONSUMER GOODS,0.18467405120755398,0.9795918367346939,1,0.04081632653061224,0.2653061224489796,0.04081632653061224,0.04081632653061224,0.04081632653061224,-0.07852951932927668,-0.03763226614829612,-0.0058579831569549054,-0.0025367793030245086,0.32923061473014936,0.9183673469387755,0.15306122448979592,0.9591836734693877,0.39081632653061227,0.9387755102040816,0.930612244897959,0.9183673469387755,4.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the CONSUMER GOODS sector."
2020-01-06,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMA,0.14778470569845603,0.9183673469387755,1,0.24489795918367346,0.6122448979591837,0.16326530612244897,0.24489795918367346,0.7551020408163265,-0.02125048298105424,-0.01985326744357104,-0.0038209292670979764,-0.0010169252760352122,-0.2076802277190999,0.7346938775510204,0.4285714285714286,0.8367346938775511,0.8948979591836735,0.7857142857142858,0.7653061224489796,0.7346938775510204,10.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the PHARMA sector."
2020-01-06,BAJFINANCE,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.19642455025395966,0.9795918367346939,1,0.4897959183673469,0.32653061224489793,0.673469387755102,0.4897959183673469,0.40816326530612246,-0.005716378049686041,0.0028043280731648978,0.0006923000011335133,0.00119439685045215,0.6785502400715836,1.0,0.40816326530612246,0.326530612244898,0.7581632653061224,0.6632653061224489,0.7979591836734694,1.0,9.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the FINANCIAL SERVICES sector."
2020-01-06,BRITANNIA,Britannia Industries Ltd.,CONSUMER GOODS,0.024685230224516408,0.673469387755102,0,0.16326530612244897,0.30612244897959184,0.02040816326530612,0.16326530612244897,0.2653061224489796,-0.032607296859770804,0.0017221561763785358,-0.007582612809695522,-0.004149678878544563,0.4222506850818585,0.9387755102040817,0.2346938775510204,0.9795918367346939,0.6153061224489795,0.9591836734693877,0.9510204081632653,0.9387755102040817,1.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the CONSUMER GOODS sector."
2020-01-06,HINDUNILVR,Hindustan Unilever Ltd.,CONSUMER GOODS,0.17729515257511297,0.9591836734693877,1,0.04081632653061224,0.2857142857142857,0.04081632653061224,0.04081632653061224,0.04081632653061224,-0.0717056577440459,-0.03737620470789656,-0.006351368418374556,-0.0029184344872235967,0.1267736383711849,0.9183673469387755,0.16326530612244897,0.9591836734693877,0.39081632653061227,0.9387755102040816,0.930612244897959,0.9183673469387755,2.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the CONSUMER GOODS sector."
2020-01-06,HDFCBANK,HDFC Bank Ltd.,FINANCIAL SERVICES,-0.017406019581772125,0.3877551020408163,0,0.2653061224489796,0.3877551020408163,0.14285714285714285,0.2653061224489796,0.3469387755102041,-0.021209612860114566,-0.012688906737263627,-0.0038801720273672242,-0.0033780751780485875,-0.15682073889414985,0.7959183673469388,0.326530612244898,0.8571428571428572,0.6969387755102041,0.826530612244898,0.8142857142857143,0.7959183673469388,7.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-06,TECHM,Tech Mahindra Ltd.,IT,0.08274922118380057,0.8163265306122449,1,0.5102040816326531,0.6326530612244898,0.22448979591836735,0.5102040816326531,0.4489795918367347,-8.69762194190965e-05,-0.0172553372765432,-0.0032144983876994278,-0.0008472300969913603,-0.1535954858221083,0.8163265306122449,0.5714285714285714,0.7755102040816326,0.7989795918367346,0.7959183673469388,0.8040816326530612,0.8163265306122449,8.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; low recent volatility, supporting better risk control; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the IT sector."
2020-01-06,NESTLEIND,Nestle India Ltd.,CONSUMER GOODS,0.1345527567083893,0.8979591836734694,1,0.5306122448979592,0.4897959183673469,0.42857142857142855,0.5306122448979592,0.5918367346938775,0.0005555429148560581,0.0348849959510054,-0.0011831148397387324,0.002249819091412227,0.6784638108533934,0.9795918367346939,0.5102040816326531,0.5714285714285714,0.9418367346938775,0.7755102040816326,0.857142857142857,0.9795918367346939,6.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate volatility profile; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the CONSUMER GOODS sector."
2020-01-06,WIPRO,Wipro Ltd.,IT,-0.03668451318659527,0.32653061224489793,0,0.8367346938775511,0.5714285714285714,0.08163265306122448,0.8367346938775511,0.8979591836734694,0.02914888097625902,0.011980519919134916,-0.0048856228332392546,-0.002518354542531187,0.08552311716779355,0.8979591836734694,0.7040816326530612,0.9183673469387755,0.7520408163265306,0.9081632653061225,0.9040816326530612,0.8979591836734694,3.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; low recent volatility, supporting better risk control; belongs to the IT sector."
2020-01-06,KOTAKBANK,Kotak Mahindra Bank Ltd.,FINANCIAL SERVICES,0.017185561707663943,0.6326530612244898,0,0.1836734693877551,0.42857142857142855,0.12244897959183673,0.1836734693877551,0.061224489795918366,-0.030107182683713582,-0.02158647656086264,-0.004280354499289802,-0.0037782576499711656,0.057446076230972996,0.8775510204081632,0.30612244897959184,0.8775510204081632,0.4112244897959183,0.8775510204081632,0.8775510204081631,0.8775510204081632,5.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; low recent volatility, supporting better risk control; belongs to the FINANCIAL SERVICES sector."
2020-01-06,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCIAL SERVICES,0.07163789576122159,0.7959183673469388,1,0.5714285714285714,0.6530612244897959,0.30612244897959184,0.5714285714285714,0.14285714285714285,0.004299547894581993,0.012820254017432932,-0.002496399422271889,-0.0019943025729532524,0.4854383824552301,0.9591836734693877,0.6122448979591837,0.6938775510204082,0.4928571428571429,0.8265306122448979,0.8795918367346938,0.9591836734693877,4.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; moderate volatility profile; belongs to the FINANCIAL SERVICES sector."
2020-01-07,HCLTECH,HCL Technologies Ltd.,IT,0.04997860504920837,0.7755102040816326,1,0.8163265306122449,0.02040816326530612,0.1836734693877551,0.8163265306122449,0.9795918367346939,0.0373745722540792,0.01013652434857093,-0.003468100760759398,-0.0007044923094127881,-0.18657365115892036,0.7551020408163265,0.41836734693877553,0.8163265306122449,0.6704081632653062,0.7857142857142857,0.773469387755102,0.7551020408163265,10.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; above-average ML ranker score; low recent volatility, supporting better risk control; belongs to the IT sector."
2020-01-07,NESTLEIND,Nestle India Ltd.,CONSUMER GOODS,0.1607823242307087,0.9387755102040817,1,0.3877551020408163,0.40816326530612246,0.46938775510204084,0.3877551020408163,0.5714285714285714,-0.016860732264490752,0.01881618918283079,-0.001046288788916232,0.0023630906522147683,0.5396278279725915,0.9591836734693877,0.3979591836734694,0.5306122448979591,0.9214285714285714,0.7448979591836734,0.8306122448979592,0.9591836734693877,6.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; RSI is in a balanced range, avoiding extreme overbought/oversold conditions; belongs to the CONSUMER GOODS sector."
2020-01-07,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCIAL SERVICES,0.04762716243479037,0.7346938775510204,0,0.5510204081632653,0.6938775510204082,0.2857142857142857,0.5510204081632653,0.10204081632653061,-0.0022895736087907292,0.007703456806551415,-0.002587163155282877,-0.001995820436690077,0.4231248916606443,0.9387755102040817,0.6224489795918366,0.7142857142857143,0.4520408163265306,0.826530612244898,0.8714285714285714,0.9387755102040817,4.0,Balanced,0.1,"selected because it balances expected outperformance and risk control; high ML ranker score, indicating strong predicted relative performance; moderate positive momentum; moderate volatility profile; belongs to the FINANCIAL SERVICES sector."
